"X","Y","malpi_aster_w4u3_rit"
585465.132713,4437494.108068,732.000000
585492.408666,4437494.108068,736.000000
585519.684619,4437494.108068,740.000000
585546.960572,4437494.108068,742.000000
585574.236525,4437494.108068,741.000000
585601.512478,4437494.108068,736.000000
585628.788431,4437494.108068,735.000000
585656.064384,4437494.108068,734.000000
585683.340337,4437494.108068,730.000000
585710.616290,4437494.108068,726.000000
585737.892243,4437494.108068,722.000000
585765.168196,4437494.108068,717.000000
585792.444149,4437494.108068,709.000000
585819.720102,4437494.108068,705.000000
585846.996055,4437494.108068,701.000000
585874.272008,4437494.108068,701.000000
585901.547961,4437494.108068,699.000000
585928.823914,4437494.108068,697.000000
585956.099867,4437494.108068,695.000000
585983.375820,4437494.108068,697.000000
586010.651773,4437494.108068,694.000000
586037.927726,4437494.108068,691.000000
586065.203679,4437494.108068,689.000000
586092.479632,4437494.108068,688.000000
586119.755585,4437494.108068,689.000000
586147.031538,4437494.108068,694.000000
586174.307491,4437494.108068,695.000000
586201.583444,4437494.108068,697.000000
586228.859397,4437494.108068,698.000000
586256.135350,4437494.108068,696.000000
586283.411303,4437494.108068,697.000000
586310.687256,4437494.108068,693.000000
586337.963209,4437494.108068,690.000000
586365.239162,4437494.108068,687.000000
586392.515115,4437494.108068,691.000000
586419.791068,4437494.108068,692.000000
586447.067021,4437494.108068,696.000000
581019.152374,4437521.384021,865.000000
581046.428327,4437521.384021,868.000000
581073.704280,4437521.384021,871.000000
581100.980233,4437521.384021,876.000000
581128.256186,4437521.384021,878.000000
581155.532139,4437521.384021,883.000000
581182.808092,4437521.384021,891.000000
581210.084045,4437521.384021,901.000000
581237.359998,4437521.384021,907.000000
581264.635951,4437521.384021,911.000000
581291.911904,4437521.384021,918.000000
581319.187857,4437521.384021,920.000000
581346.463810,4437521.384021,922.000000
581373.739763,4437521.384021,919.000000
581401.015716,4437521.384021,911.000000
581428.291669,4437521.384021,904.000000
581455.567622,4437521.384021,897.000000
581482.843575,4437521.384021,882.000000
581510.119528,4437521.384021,876.000000
581537.395481,4437521.384021,872.000000
581564.671434,4437521.384021,866.000000
581591.947387,4437521.384021,863.000000
581619.223340,4437521.384021,861.000000
581646.499293,4437521.384021,862.000000
581673.775246,4437521.384021,860.000000
581701.051199,4437521.384021,860.000000
581728.327152,4437521.384021,857.000000
581755.603105,4437521.384021,857.000000
581782.879058,4437521.384021,854.000000
581810.155011,4437521.384021,853.000000
581837.430964,4437521.384021,852.000000
581864.706917,4437521.384021,847.000000
581891.982870,4437521.384021,848.000000
581919.258823,4437521.384021,845.000000
581946.534776,4437521.384021,843.000000
581973.810729,4437521.384021,841.000000
582001.086682,4437521.384021,834.000000
582028.362635,4437521.384021,836.000000
582055.638588,4437521.384021,832.000000
582082.914541,4437521.384021,828.000000
582110.190494,4437521.384021,821.000000
582137.466447,4437521.384021,811.000000
582164.742400,4437521.384021,807.000000
582192.018353,4437521.384021,807.000000
582219.294306,4437521.384021,807.000000
582246.570259,4437521.384021,808.000000
582273.846212,4437521.384021,806.000000
582301.122165,4437521.384021,804.000000
582328.398118,4437521.384021,803.000000
582355.674071,4437521.384021,805.000000
582382.950024,4437521.384021,800.000000
582410.225977,4437521.384021,798.000000
582437.501930,4437521.384021,796.000000
582464.777883,4437521.384021,797.000000
582492.053836,4437521.384021,797.000000
582519.329789,4437521.384021,794.000000
582546.605742,4437521.384021,782.000000
582573.881695,4437521.384021,776.000000
582601.157648,4437521.384021,768.000000
582628.433601,4437521.384021,758.000000
582655.709554,4437521.384021,752.000000
582682.985507,4437521.384021,752.000000
582710.261460,4437521.384021,758.000000
582737.537413,4437521.384021,756.000000
582764.813366,4437521.384021,752.000000
582792.089319,4437521.384021,750.000000
582819.365272,4437521.384021,748.000000
582846.641225,4437521.384021,750.000000
582873.917178,4437521.384021,753.000000
582901.193131,4437521.384021,756.000000
582928.469084,4437521.384021,755.000000
582955.745037,4437521.384021,756.000000
582983.020990,4437521.384021,757.000000
583010.296943,4437521.384021,758.000000
583037.572896,4437521.384021,758.000000
583064.848849,4437521.384021,755.000000
583092.124802,4437521.384021,747.000000
583119.400755,4437521.384021,748.000000
583146.676708,4437521.384021,743.000000
583173.952661,4437521.384021,735.000000
583201.228614,4437521.384021,729.000000
583228.504567,4437521.384021,726.000000
583255.780520,4437521.384021,718.000000
583283.056473,4437521.384021,711.000000
583310.332426,4437521.384021,708.000000
583337.608379,4437521.384021,706.000000
583364.884332,4437521.384021,704.000000
583392.160285,4437521.384021,700.000000
583419.436238,4437521.384021,693.000000
583446.712191,4437521.384021,686.000000
583473.988144,4437521.384021,684.000000
583501.264097,4437521.384021,681.000000
583528.540050,4437521.384021,678.000000
583555.816003,4437521.384021,675.000000
583583.091956,4437521.384021,675.000000
583610.367909,4437521.384021,677.000000
583637.643862,4437521.384021,679.000000
583664.919815,4437521.384021,680.000000
583692.195768,4437521.384021,679.000000
583719.471721,4437521.384021,680.000000
583746.747674,4437521.384021,680.000000
583774.023627,4437521.384021,680.000000
583801.299580,4437521.384021,682.000000
583828.575533,4437521.384021,682.000000
583855.851486,4437521.384021,682.000000
583883.127439,4437521.384021,681.000000
583910.403392,4437521.384021,678.000000
583937.679345,4437521.384021,672.000000
583964.955298,4437521.384021,669.000000
583992.231251,4437521.384021,664.000000
584019.507204,4437521.384021,665.000000
584046.783157,4437521.384021,666.000000
584074.059110,4437521.384021,667.000000
584101.335063,4437521.384021,667.000000
584128.611016,4437521.384021,668.000000
584155.886969,4437521.384021,669.000000
584183.162922,4437521.384021,667.000000
584210.438875,4437521.384021,667.000000
584237.714828,4437521.384021,669.000000
584264.990781,4437521.384021,674.000000
584292.266734,4437521.384021,674.000000
584319.542687,4437521.384021,680.000000
584346.818640,4437521.384021,684.000000
584374.094593,4437521.384021,687.000000
584401.370546,4437521.384021,694.000000
584428.646499,4437521.384021,702.000000
584455.922452,4437521.384021,708.000000
584483.198405,4437521.384021,709.000000
584510.474358,4437521.384021,701.000000
584537.750311,4437521.384021,696.000000
584565.026264,4437521.384021,692.000000
584592.302217,4437521.384021,689.000000
584619.578170,4437521.384021,687.000000
584646.854123,4437521.384021,685.000000
584674.130076,4437521.384021,685.000000
584701.406029,4437521.384021,685.000000
584728.681982,4437521.384021,683.000000
584755.957935,4437521.384021,683.000000
584783.233888,4437521.384021,683.000000
584810.509841,4437521.384021,683.000000
584837.785794,4437521.384021,685.000000
584865.061747,4437521.384021,687.000000
584892.337700,4437521.384021,691.000000
584919.613653,4437521.384021,692.000000
584946.889606,4437521.384021,694.000000
584974.165559,4437521.384021,700.000000
585001.441512,4437521.384021,703.000000
585028.717465,4437521.384021,704.000000
585055.993418,4437521.384021,709.000000
585083.269371,4437521.384021,711.000000
585110.545324,4437521.384021,713.000000
585137.821277,4437521.384021,712.000000
585165.097230,4437521.384021,714.000000
585192.373183,4437521.384021,717.000000
585219.649136,4437521.384021,721.000000
585246.925089,4437521.384021,715.000000
585274.201042,4437521.384021,716.000000
585301.476995,4437521.384021,718.000000
585328.752948,4437521.384021,720.000000
585356.028901,4437521.384021,720.000000
585383.304854,4437521.384021,720.000000
585410.580807,4437521.384021,725.000000
585437.856760,4437521.384021,731.000000
585465.132713,4437521.384021,737.000000
585492.408666,4437521.384021,743.000000
585519.684619,4437521.384021,746.000000
585546.960572,4437521.384021,746.000000
585574.236525,4437521.384021,745.000000
585601.512478,4437521.384021,741.000000
585628.788431,4437521.384021,740.000000
585656.064384,4437521.384021,740.000000
585683.340337,4437521.384021,738.000000
585710.616290,4437521.384021,734.000000
585737.892243,4437521.384021,731.000000
585765.168196,4437521.384021,727.000000
585792.444149,4437521.384021,715.000000
585819.720102,4437521.384021,712.000000
585846.996055,4437521.384021,706.000000
585874.272008,4437521.384021,705.000000
585901.547961,4437521.384021,707.000000
585928.823914,4437521.384021,704.000000
585956.099867,4437521.384021,700.000000
585983.375820,4437521.384021,700.000000
586010.651773,4437521.384021,697.000000
586037.927726,4437521.384021,696.000000
586065.203679,4437521.384021,695.000000
586092.479632,4437521.384021,694.000000
586119.755585,4437521.384021,697.000000
586147.031538,4437521.384021,703.000000
586174.307491,4437521.384021,704.000000
586201.583444,4437521.384021,706.000000
586228.859397,4437521.384021,708.000000
586256.135350,4437521.384021,707.000000
586283.411303,4437521.384021,703.000000
586310.687256,4437521.384021,699.000000
586337.963209,4437521.384021,699.000000
586365.239162,4437521.384021,700.000000
586392.515115,4437521.384021,701.000000
586419.791068,4437521.384021,704.000000
586447.067021,4437521.384021,709.000000
581019.152374,4437548.659974,863.000000
581046.428327,4437548.659974,870.000000
581073.704280,4437548.659974,871.000000
581100.980233,4437548.659974,873.000000
581128.256186,4437548.659974,877.000000
581155.532139,4437548.659974,883.000000
581182.808092,4437548.659974,891.000000
581210.084045,4437548.659974,901.000000
581237.359998,4437548.659974,907.000000
581264.635951,4437548.659974,911.000000
581291.911904,4437548.659974,918.000000
581319.187857,4437548.659974,920.000000
581346.463810,4437548.659974,922.000000
581373.739763,4437548.659974,919.000000
581401.015716,4437548.659974,911.000000
581428.291669,4437548.659974,904.000000
581455.567622,4437548.659974,897.000000
581482.843575,4437548.659974,894.000000
581510.119528,4437548.659974,889.000000
581537.395481,4437548.659974,885.000000
581564.671434,4437548.659974,876.000000
581591.947387,4437548.659974,868.000000
581619.223340,4437548.659974,867.000000
581646.499293,4437548.659974,867.000000
581673.775246,4437548.659974,867.000000
581701.051199,4437548.659974,867.000000
581728.327152,4437548.659974,866.000000
581755.603105,4437548.659974,864.000000
581782.879058,4437548.659974,860.000000
581810.155011,4437548.659974,857.000000
581837.430964,4437548.659974,858.000000
581864.706917,4437548.659974,856.000000
581891.982870,4437548.659974,855.000000
581919.258823,4437548.659974,856.000000
581946.534776,4437548.659974,857.000000
581973.810729,4437548.659974,856.000000
582001.086682,4437548.659974,846.000000
582028.362635,4437548.659974,843.000000
582055.638588,4437548.659974,835.000000
582082.914541,4437548.659974,826.000000
582110.190494,4437548.659974,825.000000
582137.466447,4437548.659974,820.000000
582164.742400,4437548.659974,821.000000
582192.018353,4437548.659974,815.000000
582219.294306,4437548.659974,813.000000
582246.570259,4437548.659974,812.000000
582273.846212,4437548.659974,814.000000
582301.122165,4437548.659974,812.000000
582328.398118,4437548.659974,812.000000
582355.674071,4437548.659974,813.000000
582382.950024,4437548.659974,810.000000
582410.225977,4437548.659974,805.000000
582437.501930,4437548.659974,804.000000
582464.777883,4437548.659974,805.000000
582492.053836,4437548.659974,805.000000
582519.329789,4437548.659974,807.000000
582546.605742,4437548.659974,788.000000
582573.881695,4437548.659974,783.000000
582601.157648,4437548.659974,773.000000
582628.433601,4437548.659974,764.000000
582655.709554,4437548.659974,759.000000
582682.985507,4437548.659974,757.000000
582710.261460,4437548.659974,765.000000
582737.537413,4437548.659974,763.000000
582764.813366,4437548.659974,759.000000
582792.089319,4437548.659974,757.000000
582819.365272,4437548.659974,756.000000
582846.641225,4437548.659974,757.000000
582873.917178,4437548.659974,758.000000
582901.193131,4437548.659974,760.000000
582928.469084,4437548.659974,762.000000
582955.745037,4437548.659974,761.000000
582983.020990,4437548.659974,763.000000
583010.296943,4437548.659974,764.000000
583037.572896,4437548.659974,761.000000
583064.848849,4437548.659974,759.000000
583092.124802,4437548.659974,754.000000
583119.400755,4437548.659974,751.000000
583146.676708,4437548.659974,749.000000
583173.952661,4437548.659974,743.000000
583201.228614,4437548.659974,735.000000
583228.504567,4437548.659974,732.000000
583255.780520,4437548.659974,719.000000
583283.056473,4437548.659974,712.000000
583310.332426,4437548.659974,708.000000
583337.608379,4437548.659974,706.000000
583364.884332,4437548.659974,704.000000
583392.160285,4437548.659974,700.000000
583419.436238,4437548.659974,696.000000
583446.712191,4437548.659974,687.000000
583473.988144,4437548.659974,683.000000
583501.264097,4437548.659974,678.000000
583528.540050,4437548.659974,674.000000
583555.816003,4437548.659974,673.000000
583583.091956,4437548.659974,675.000000
583610.367909,4437548.659974,677.000000
583637.643862,4437548.659974,681.000000
583664.919815,4437548.659974,682.000000
583692.195768,4437548.659974,681.000000
583719.471721,4437548.659974,681.000000
583746.747674,4437548.659974,680.000000
583774.023627,4437548.659974,680.000000
583801.299580,4437548.659974,680.000000
583828.575533,4437548.659974,682.000000
583855.851486,4437548.659974,682.000000
583883.127439,4437548.659974,681.000000
583910.403392,4437548.659974,678.000000
583937.679345,4437548.659974,676.000000
583964.955298,4437548.659974,669.000000
583992.231251,4437548.659974,664.000000
584019.507204,4437548.659974,665.000000
584046.783157,4437548.659974,666.000000
584074.059110,4437548.659974,667.000000
584101.335063,4437548.659974,667.000000
584128.611016,4437548.659974,668.000000
584155.886969,4437548.659974,669.000000
584183.162922,4437548.659974,667.000000
584210.438875,4437548.659974,667.000000
584237.714828,4437548.659974,669.000000
584264.990781,4437548.659974,674.000000
584292.266734,4437548.659974,678.000000
584319.542687,4437548.659974,681.000000
584346.818640,4437548.659974,689.000000
584374.094593,4437548.659974,694.000000
584401.370546,4437548.659974,699.000000
